Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2024-05-01 13:30:00+00:00,180.44500732421875,184.0500030517578,179.5601043701172,182.1999969482422,24060160
2024-05-01 14:30:00+00:00,180.4971923828125,182.22000122070312,179.00999450683594,180.49989318847656,14258516
2024-05-01 15:30:00+00:00,181.36619567871094,181.6300048828125,179.36000061035156,180.5,8530836
2024-05-01 16:30:00+00:00,180.00990295410156,182.8800048828125,179.82640075683594,181.27999877929688,7751209
2024-05-01 17:30:00+00:00,182.3000030517578,182.47999572753906,179.86000061035156,179.99850463867188,8332309
2024-05-01 18:30:00+00:00,183.7949981689453,185.86000061035156,180.75,182.3300018310547,15837148
2024-05-01 19:30:00+00:00,179.9949951171875,183.82000732421875,179.97999572753906,183.7949981689453,9553174
2024-05-02 13:30:00+00:00,177.92999267578125,184.60000610351562,176.02000427246094,182.86000061035156,27836617
2024-05-02 14:30:00+00:00,179.9541015625,179.9541015625,177.2100067138672,177.94000244140625,16222527
2024-05-02 15:30:00+00:00,179.7550048828125,180.44000244140625,178.61000061035156,179.95989990234375,11229712
2024-05-02 16:30:00+00:00,180.39500427246094,180.55999755859375,178.41000366210938,179.7480010986328,8898382
2024-05-02 17:30:00+00:00,180.8300018310547,181.22500610351562,179.58099365234375,180.39500427246094,7564950
2024-05-02 18:30:00+00:00,180.8885040283203,181.74989318847656,180.46009826660156,180.86900329589844,8114150
2024-05-02 19:30:00+00:00,180.02000427246094,181.30990600585938,179.79010009765625,180.8699951171875,5993646
2024-05-03 13:30:00+00:00,181.03990173339844,184.77999877929688,180.60000610351562,181.8300018310547,24000754
2024-05-03 14:30:00+00:00,179.60809326171875,181.38999938964844,178.5399932861328,181.02000427246094,13896005
2024-05-03 15:30:00+00:00,179.96009826660156,180.8800048828125,179.50999450683594,179.61000061035156,9146702
2024-05-03 16:30:00+00:00,181.3300018310547,181.4492950439453,179.75999450683594,179.9499969482422,7057860
2024-05-03 17:30:00+00:00,181.5,181.8300018310547,180.6199951171875,181.38999938964844,6323332
2024-05-03 18:30:00+00:00,181.4199981689453,182.02000427246094,180.75,181.47999572753906,6843926
2024-05-03 19:30:00+00:00,181.24000549316406,181.63999938964844,180.86099243164062,181.39999389648438,4485453
2024-05-06 13:30:00+00:00,184.43499755859375,187.55999755859375,183.32850646972656,183.802001953125,26129893
2024-05-06 14:30:00+00:00,183.16990661621094,185.44000244140625,181.19000244140625,184.05499267578125,16246957
2024-05-06 15:30:00+00:00,182.8300018310547,183.7386932373047,182.1999969482422,183.22500610351562,9098173
2024-05-06 16:30:00+00:00,184.52999877929688,184.5800018310547,182.60000610351562,182.83949279785156,9805159
2024-05-06 17:30:00+00:00,185.33770751953125,185.39999389648438,184.16000366210938,184.52000427246094,7954680
2024-05-06 18:30:00+00:00,183.63999938964844,185.37899780273438,183.5500030517578,185.32000732421875,6685422
2024-05-06 19:30:00+00:00,184.88999938964844,184.88999938964844,183.51010131835938,183.61000061035156,4971914
2024-05-07 13:30:00+00:00,179.1649932861328,183.25,178.16000366210938,182.4199981689453,24290368
2024-05-07 14:30:00+00:00,179.50990295410156,180.6199951171875,178.32000732421875,179.1688995361328,10508670
2024-05-07 15:30:00+00:00,179.69500732421875,180.08999633789062,178.89999389648438,179.47000122070312,10428024
2024-05-07 16:30:00+00:00,179.39999389648438,179.9398956298828,178.55999755859375,179.70799255371094,6974535
2024-05-07 17:30:00+00:00,178.13999938964844,179.5800018310547,177.6199951171875,179.41000366210938,7226245
2024-05-07 18:30:00+00:00,178.14239501953125,178.39999389648438,177.39999389648438,178.11000061035156,7078075
2024-05-07 19:30:00+00:00,177.80999755859375,178.40989685058594,177.6300048828125,178.14990234375,4567128
2024-05-08 13:30:00+00:00,174.09010314941406,174.30999755859375,170.14999389648438,171.5019989013672,30845527
2024-05-08 14:30:00+00:00,174.97120666503906,175.69000244140625,173.8800048828125,174.09019470214844,13431105
2024-05-08 15:30:00+00:00,174.27999877929688,176.05990600585938,174.14999389648438,174.97999572753906,10218208
2024-05-08 16:30:00+00:00,174.4783935546875,174.94000244140625,173.8699951171875,174.2899932861328,6355748
2024-05-08 17:30:00+00:00,174.91200256347656,175.0800018310547,174.28050231933594,174.4499969482422,5430277
2024-05-08 18:30:00+00:00,174.7301025390625,174.97000122070312,174.05409240722656,174.93350219726562,4772692
2024-05-08 19:30:00+00:00,174.77999877929688,174.9600067138672,174.22000122070312,174.71499633789062,4742302
2024-05-09 13:30:00+00:00,173.5345001220703,175.6199951171875,173.14999389648438,175.0,17247258
2024-05-09 14:30:00+00:00,172.5,174.64810180664062,172.25999450683594,173.55999755859375,11752556
2024-05-09 15:30:00+00:00,173.05419921875,173.3800048828125,172.00999450683594,172.5247039794922,9410537
2024-05-09 16:30:00+00:00,173.15989685058594,173.4499969482422,172.5399932861328,173.04989624023438,5967441
2024-05-09 17:30:00+00:00,172.32200622558594,173.14999389648438,172.0800018310547,173.14999389648438,5910272
2024-05-09 18:30:00+00:00,171.77999877929688,172.42999267578125,171.54049682617188,172.30999755859375,7036495
2024-05-09 19:30:00+00:00,171.9600067138672,172.22999572753906,171.3800048828125,171.75999450683594,4831694
2024-05-10 13:30:00+00:00,169.22999572753906,173.05990600585938,169.11000061035156,173.00999450683594,22622907
2024-05-10 14:30:00+00:00,169.15249633789062,169.61000061035156,167.86000061035156,169.22999572753906,15377578
2024-05-10 15:30:00+00:00,168.4199981689453,169.25999450683594,167.75,169.1614990234375,10154465
2024-05-10 16:30:00+00:00,168.6199951171875,169.0800018310547,168.2100067138672,168.4199981689453,5604634
2024-05-10 17:30:00+00:00,168.5500030517578,169.04989624023438,167.77650451660156,168.63600158691406,5919526
2024-05-10 18:30:00+00:00,169.1540069580078,169.1999969482422,168.3300018310547,168.55380249023438,4962462
2024-05-10 19:30:00+00:00,168.4600067138672,169.30999755859375,168.44000244140625,169.16000366210938,4785931
2024-05-13 13:30:00+00:00,174.4801025390625,175.39999389648438,169.02999877929688,170.00999450683594,24931464
2024-05-13 14:30:00+00:00,172.4499969482422,174.72999572753906,172.36000061035156,174.48890686035156,11007307
2024-05-13 15:30:00+00:00,171.8699951171875,173.07000732421875,171.4600067138672,172.42999267578125,8172218
2024-05-13 16:30:00+00:00,171.58999633789062,172.0583038330078,170.83059692382812,171.88999938964844,6163019
2024-05-13 17:30:00+00:00,172.11000061035156,172.1699981689453,170.94000244140625,171.5800018310547,4994879
2024-05-13 18:30:00+00:00,171.8699951171875,172.39999389648438,171.72999572753906,172.10069274902344,4964265
2024-05-13 19:30:00+00:00,171.9199981689453,172.1999969482422,171.6300048828125,171.86990356445312,3675533
2024-05-14 13:30:00+00:00,176.10989379882812,177.86000061035156,174.42050170898438,175.61000061035156,27073084
2024-05-14 14:30:00+00:00,178.92999267578125,179.49000549316406,175.11000061035156,176.11000061035156,18137215
2024-05-14 15:30:00+00:00,177.02000427246094,179.0399932861328,176.83200073242188,178.92190551757812,9869506
2024-05-14 16:30:00+00:00,176.25,177.66990661621094,175.75999450683594,177.02999877929688,8365875
2024-05-14 17:30:00+00:00,176.5924072265625,176.99000549316406,175.9199981689453,176.23089599609375,7387378
2024-05-14 18:30:00+00:00,177.60000610351562,177.82000732421875,176.35000610351562,176.5800018310547,6955918
2024-05-14 19:30:00+00:00,177.61000061035156,178.0,177.28500366210938,177.58999633789062,5287905
2024-05-15 13:30:00+00:00,173.2100067138672,180.0,173.1999969482422,179.9929962158203,32366070
2024-05-15 14:30:00+00:00,174.84010314941406,175.1199951171875,173.11000061035156,173.27999877929688,12987751
2024-05-15 15:30:00+00:00,174.89999389648438,175.42909240722656,174.16000366210938,174.86000061035156,7988120
2024-05-15 16:30:00+00:00,175.30990600585938,175.47999572753906,174.85000610351562,174.90989685058594,6262411
2024-05-15 17:30:00+00:00,174.72500610351562,175.60000610351562,174.39999389648438,175.2899932861328,5688111
2024-05-15 18:30:00+00:00,174.63600158691406,175.07000732421875,174.55999755859375,174.74000549316406,4273147
2024-05-15 19:30:00+00:00,174.08990478515625,174.77999877929688,173.75999450683594,174.6300048828125,5311126
2024-05-16 13:30:00+00:00,174.21389770507812,174.27999877929688,171.42999267578125,174.1199951171875,19791967
2024-05-16 14:30:00+00:00,174.36099243164062,175.7899932861328,174.22500610351562,174.22500610351562,12541396
2024-05-16 15:30:00+00:00,175.3249969482422,175.41830444335938,173.8800048828125,174.3699951171875,7114996
2024-05-16 16:30:00+00:00,174.2747039794922,175.37989807128906,174.11000061035156,175.31019592285156,5141734
2024-05-16 17:30:00+00:00,174.39990234375,174.5800018310547,173.96009826660156,174.27499389648438,4447139
2024-05-16 18:30:00+00:00,174.9600067138672,175.22000122070312,174.3300018310547,174.38999938964844,4285482
2024-05-16 19:30:00+00:00,174.86000061035156,175.2100067138672,174.58999633789062,174.9499969482422,3827266
2024-05-17 13:30:00+00:00,175.79469299316406,175.89999389648438,172.75,173.75,15893921
2024-05-17 14:30:00+00:00,177.87440490722656,178.4550018310547,175.7899932861328,175.7899932861328,18257580
2024-05-17 15:30:00+00:00,179.2550048828125,179.45730590820312,177.51519775390625,177.79879760742188,13519731
2024-05-17 16:30:00+00:00,177.22000122070312,179.6300048828125,177.1199951171875,179.25,8607406
2024-05-17 17:30:00+00:00,176.17010498046875,177.69000244140625,176.0,177.22999572753906,7511839
2024-05-17 18:30:00+00:00,177.12010192871094,177.35069274902344,176.13999938964844,176.18499755859375,6191770
2024-05-17 19:30:00+00:00,177.57000732421875,177.64999389648438,176.92999267578125,177.11000061035156,4355541
2024-05-20 13:30:00+00:00,174.74000549316406,177.75399780273438,173.82020568847656,177.55999755859375,22238476
