Price,Close,High,Low,Open,Volume
Ticker,TL0.F,TL0.F,TL0.F,TL0.F,TL0.F
Date,,,,,
2023-08-10,222.8000030517578,227.64999389648438,219.85000610351562,220.10000610351562,4420
2023-08-11,221.85000610351562,224.25,217.14999389648438,222.60000610351562,3518
2023-08-14,218.0500030517578,220.5,215.3000030517578,220.4499969482422,3992
2023-08-15,214.14999389648438,219.0,213.60000610351562,219.0,2650
2023-08-16,207.8000030517578,213.64999389648438,207.8000030517578,210.0,4643
2023-08-17,201.75,210.60000610351562,201.60000610351562,205.0500030517578,5530
2023-08-18,197.75999450683594,200.85000610351562,195.5,200.0500030517578,9972
2023-08-21,212.60000610351562,212.60000610351562,198.74000549316406,198.74000549316406,4808
2023-08-22,214.60000610351562,221.5500030517578,212.0,215.5,8630
2023-08-23,217.6999969482422,219.5,209.75,216.0,2928
2023-08-24,213.60000610351562,224.60000610351562,211.5,221.0,5744
2023-08-25,220.1999969482422,220.1999969482422,210.9499969482422,213.0,3407
2023-08-28,221.14999389648438,225.5500030517578,218.14999389648438,222.8000030517578,5409
2023-08-29,235.10000610351562,236.0,219.89999389648438,221.0500030517578,10534
2023-08-30,235.3000030517578,238.0,230.10000610351562,235.8000030517578,7846
2023-08-31,238.4499969482422,240.0,233.64999389648438,235.3000030517578,3678
2023-09-01,227.1999969482422,238.85000610351562,225.75,238.0,6115
2023-09-04,230.39999389648438,232.0,228.4499969482422,228.4499969482422,2836
2023-09-05,239.8000030517578,240.5,225.85000610351562,229.10000610351562,5878
2023-09-06,234.89999389648438,239.60000610351562,229.6999969482422,238.10000610351562,4642
2023-09-07,235.6999969482422,235.6999969482422,228.0,232.0500030517578,5499
2023-09-08,231.75,238.5500030517578,231.75,233.0,5282
2023-09-11,253.5500030517578,255.85000610351562,238.8000030517578,239.10000610351562,16713
